排名,商品ID,所属店铺,商品标题,1.8米起步最低价(元),SKU款型名称,平台加补后到手价(元),优惠前原价(元),价格标签,1.8米直达链接
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,云栖A款：约10cm【防塌护脊独立弹簧+防塌加固】 （软硬适中）,665.55,958,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,云栖B款：约12cm【原生黄麻+防塌护脊独立弹簧+防塌加固】 （适中偏硬）,732.7,1048,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,云栖C款：约12cm【泰国乳胶+防塌护脊独立弹簧+防塌加固】 （适中偏软）,732.7,1048,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,云栖D款：约15cm【泰国乳胶+原生黄麻+防塌护脊独立弹簧+防塌加固】 （软硬适中） 近期热销,754.8,1078,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,透气A款：约12cm【德国3D芯+专利独立袋弹簧+防塌加固】 （软硬适中）,910.35,1388,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,透气B款：约15cm【泰国乳胶+德国3D芯+专利独立袋弹簧+防塌加固】 （柔软适中）,1000.45,1508,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,透气C款：约15cm【德国3D芯+原生黄麻+专利独立袋弹簧+防塌加固】 （适中偏硬）,1007.25,1518,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰A款：约10cm【专利独立袋弹簧+防塌加固】 （软硬适中）,805.8,1248,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰B款：约12cm【泰国乳胶+专利独立袋弹簧+防塌加固】 （适中柔软）,835.55,1288,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰C款：约12cm【原生黄麻+专利独立袋弹簧+防塌加固】 （适中偏硬） 店长主推,813.45,1258,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰D款：约13cm【泰国乳胶+原生黄麻+专利独立袋弹簧+防塌加固】 （软硬适中）,872.95,1338,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰E款：约15cm【3cm泰国乳胶+原生黄麻+专利独立袋弹簧+防塌加固】 （豪华舒适）,1099.9,1698,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
64,898868296824,凯菲露家具旗舰店,凯菲露黄麻乳胶独立袋弹簧薄款床垫加硬榻榻米卧室10cm厚国家补贴,665.55,旗舰F款：约15cm【3cm泰国乳胶+专利独立袋弹簧+原生黄麻+防塌加固】 （软硬双面）,1099.9,1698,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898868296824
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,双垫层A款 22cm 护脊偏硬 千人加购,1507.9,2130,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,双垫层B款 23cm 适中护脊,1710.2,2400,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,双垫层C款 22cm 适中睡感,1732.3,2430,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,双垫层D款 23cm 【双簧舒压+柔软贴身】,1807.1,2530,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,三垫层A款 25cm 【五重睡感+中硬护脊】,1934.6,2700,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,三垫层B款 25cm【双簧舒压+适中贴身】,2009.4,2800,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,三垫层C款 25cm 【双簧舒压+中软睡感】 店长主推,2009.4,2800,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,三垫层D款 25cm【双簧舒压+柔软包裹】,2009.4,2800,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,四垫层A款 27cm【多重睡感可调+强支撑护脊】,2182.8,3100,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
65,1007130832612,铂马仕旗舰店,铂马仕云霄全拆洗可调节弹簧床垫席梦思乳胶软垫家用椰棕加硬床垫,1507.9,五垫层A款 30cm【豪华睡感+多重睡感可调】,2332.4,3300,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1007130832612
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽升级A款【偏硬护脊/20CM】高性价比,1035.3,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽升级B款【加硬护脊/22CM】老少皆宜,1035.3,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽升级C款【软硬适中/25CM】舒适加倍,1184.9,1648,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽舒适A款【软硬适中/20CM】薄弹簧垫,1035.3,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽舒适B款【软硬适中/24CM】释压舒睡,1035.3,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽豪华A款【软硬适中/26CM】舒适护脊,1259.7,1748,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽豪华B款【双面睡感/26CM】一面软一面硬,1259.7,1748,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽豪华C款【实力护脊/26CM】透气护脊,1259.7,1748,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽全拆A款【释压护脊+软硬可调/23CM】无胶护脊,1409.3,1948,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽全拆B款【双簧释压+软硬可调/26CM】豪华双簧,1633.7,2248,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽经典C款【偏硬护脊/23CM】性价比拉满,960.5,1348,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽经典D款【实力护脊/25CM】老少皆宜,1110.1,1548,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽全拆C款【柔性护脊+软硬可调/23CM】全拆设计,1409.3,1948,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽全拆D款【柔软舒睡+软硬可调/23CM】酒店同感,1409.3,1948,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
66,941363571679,rozo家具旗舰店,ROZO国家补贴全拆黄芽护脊床垫席梦思无胶独立弹簧黄麻乳胶硬家用,960.5,黄芽全拆E款【加强护脊+软硬可调/23CM】实力撑腰,1409.3,1948,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=941363571679
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,适中透气 A款20cm=2cm3D+15高1886颗弹簧,1337.9,1880,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,加硬护脊 B款21cm=3cm黄麻+15高1886颗弹簧 近期热销,1412.7,1980,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,柔弹透气 C款22cm=2cm乳胶+2cm3D+15高1886颗弹簧,1523.2,2150,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,柔软 D款24cm=3cm乳胶+气泡簧+15高1886颗弹簧 店长主推,1672.8,2350,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,超柔软 E款25cm=5cm乳胶+2cm凝胶记忆棉+15高1886颗弹簧,1881.9,2630,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
67,1016981719311,铂马仕旗舰店,铂马仕云岚全拆弹簧床垫乳胶席梦思1.8m米软家用护脊硬垫黄麻床垫,1337.9,豪华舒适 F款28cm=5cm乳胶+2cm凝胶记忆棉+气泡簧+18高1886颗弹簧,1994.1,2780,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1016981719311
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-B款22cm【2种睡感可调 偏硬/微硬】凝胶蓝小垫+0胶黄麻,1453.5,2480,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-J款22cm【2种睡感可调 微硬/适中】凝胶蓝小垫+透气4D纤维,1453.5,2480,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-E款22cm【2种睡感可调 微软/偏软】凝胶蓝小垫+天然乳胶,1453.5,2480,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-旗舰B款24cm【5种睡感可调 偏硬/微硬/适中/微软/偏软】羊毛+蓝小垫+黄麻 店长主推,1657.5,2780,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-旗舰J款24cm【4种睡感可调 适中/微软/偏软/超软】羊毛层+蓝小垫+4D纤维,1657.5,2780,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
68,1018101560481,甜蜜睡眠旗舰店,甜蜜睡眠可拆卸床垫软硬可调无胶席梦思乳胶独立弹簧全拆卧室家用,1453.5,0胶可拆-旗舰E款24cm【3种睡感可调 偏软/超软/极软】羊毛层+凝胶蓝小垫+天然乳胶,1657.5,2780,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018101560481
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,A8cm厚=3cm面料+5cm高密S型精细黄麻 近期热销,657.9,880,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,B10cm厚=3cm面料+7cm高密S型精细黄麻,757.35,1013,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,C12cm厚=3cm面料+9cm高密S型精细黄麻,857.65,1147,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,D8cm厚=3cm面料+2cm乳胶+ 3cmS型精细黄麻,757.35,1013,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,E10cm厚=3cm面料+2cm乳胶+ 5cmS型精细黄麻,857.65,1147,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,F12cm厚=3cm面料+2cm乳胶+ 7cmS型精细黄麻,957.95,1281,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,G8cm厚=3cm面料+5cm环保3E棕,607.75,813,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,H10cm厚=3cm面料+7cm环保3E棕,708.05,947,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,J12cm厚=3cm面料+9cm环保3E棕,807.5,1080,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,K8cm厚=3cm面料+2cm乳胶+ 3cm环保3E棕,708.05,947,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,L10cm厚=3cm面料+2cm乳胶+ 5cm环保3E棕,807.5,1080,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
69,653309172278,棕葆王国品牌店,适用于宜家米隆床垫儿童分段式可伸缩婴儿拼接床可拆卸棕垫80x200,607.75,M12cm厚=3cm面料+2cm乳胶+ 7cm环保3E棕,907.8,1214,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=653309172278
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,A款20cm全拆【黄麻+无胶弹簧】偏硬护脊 店长主推,1426.3,2180,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,B款22cm全拆【3D层+黄麻+无胶弹簧】中硬护脊,1575.9,2380,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,C款22cm全拆【乳胶+黄麻+无胶弹簧】中硬护脊,1672.8,2510,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,D款22cm全拆【S黄麻+酷布无胶弹簧】偏硬护脊,1523.2,2310,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,E款24cm全拆【3D层+S黄麻+酷布无胶弹簧】中硬护脊,1672.8,2510,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,F款24cm全拆【乳胶+S黄麻+酷布无胶弹簧】中硬护脊,1770.55,2640,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,G款22cm全拆【3cm记忆棉+酷布无胶弹簧】柔软舒适,1523.2,2310,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,H款25cm全拆【3cm记忆棉+S黄麻+酷布无胶弹簧】软硬适中,1717.85,2570,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,J款22cm全拆【3cm乳胶+酷布无胶弹簧】柔软舒适,1620.95,2440,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
70,1002508687323,睡眠骑士床垫企业店,睡眠骑士名匠全拆可调节床垫席梦思无胶家用20cm硬垫天然乳胶黄麻,1426.3,K款25cm全拆【3cm乳胶+S黄麻+酷布无胶弹簧】软硬适中,1912.5,2830,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1002508687323
71,639084200572,moonlightfamily旗舰店,月光之家儿童床垫硬家用独立弹簧青少年学生黄麻席梦思1.8米1.5m,1458.6,A款：20cm厚【偏硬】天然无胶黄麻,1458.6,2178,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=639084200572
71,639084200572,moonlightfamily旗舰店,月光之家儿童床垫硬家用独立弹簧青少年学生黄麻席梦思1.8米1.5m,1458.6,D款：22cm厚【微硬】记忆棉+天然无胶黄麻,1528.3,2271,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=639084200572
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男A6cm|偏硬护脊【3cm黄麻棕】抗菌层,821.95,1179,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男A8cm|偏硬护脊【5cm黄麻棕】抗菌层,922.25,1313,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男A10cm|偏硬护脊【7cm黄麻棕】抗菌层,1022.55,1447,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男A12cm|偏硬护脊【9cm黄麻棕】抗菌层,1150.05,1618,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男B7cm|软硬适中【3cm黄麻棕】乳胶|抗菌层,496.4,744,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男B9cm|软硬适中【5cm黄麻棕】乳胶|抗菌层,1022.55,1447,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男B11cm|软硬适中【7cm黄麻棕】乳胶|抗菌层,1123.7,1582,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
72,648731865254,佛山享睡床垫品牌店,儿童床垫椰棕垫席梦思护脊偏硬1.2无甲醛棕垫1.35m天然乳胶席梦思,496.4,男B13cm|软硬适中【9cm黄麻棕】乳胶|抗菌层,1252.05,1754,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=648731865254
